call_label,severity,field,issue,suggestion
2_types_nulls,ERROR,mn-comprehensive-ppl.csv: PROJECT COST,"Column type is character but dictionary expects numeric. Values contain currency formatting ($, commas) that must be parsed.",Convert to numeric by removing $ and commas before analysis
2_types_nulls,ERROR,mn-comprehensive-ppl.csv: RANK SYSTEM,"Column contains mixed content (rank number + system name, e.g. '1 Hastings'). Dictionary defines RANK as numeric and BORROWER as separate categorical field.",Split into two columns: numeric RANK and character BORROWER/System name
2_types_nulls,ERROR,mn-general-ec-fundable-list.csv: ...12,Column contains 100% NA values with no defined purpose in data dictionary,Remove column or document its intended purpose
2_types_nulls,ERROR,mn-general-ec-fundable-list.csv: EC Amount,Column type is character with 87.9% NA rate. Contains mixed values ('Tbd' strings and numeric amounts with commas). Dictionary specifies this field has 'No Information' for General & EC Fundable List.,"Clarify if EC Amount should be extracted; if yes, parse numeric values and handle 'Tbd' appropriately"
2_types_nulls,ERROR,"mn-lead-table-raw.csv & mn-lead-table-decoupled.csv: PPLrank, PPLpoints, SystemPopulationServed, TotalProjectCosts, IUPApprovedAmount","All columns stored as character type but dictionary defines PPLrank, PPLpoints, and SystemPopulationServed as numeric. Numeric columns contain formatting (commas) preventing direct conversion.",Remove comma formatting and convert to numeric type for all quantitative fields
2_types_nulls,ERROR,mn-lead-table-raw.csv & mn-lead-table-decoupled.csv: Column headers,"Column names contain literal carriage return characters (\r) embedded in headers (e.g., 'IUP\rPart', 'PPL\rrank'). This indicates malformed CSV parsing.",Re-parse CSV files with proper delimiter detection; verify no embedded line breaks in headers
2_types_nulls,WARNING,"mn-lead-table-raw.csv: TotalProjectCosts, IUPApprovedAmount",12.6% NA rate for these fields. Dictionary defines these as required/non-null for LSL Fundable List.,Investigate source data for these missing values; determine if rows should be excluded or imputed
2_types_nulls,WARNING,mn-lead-table-raw.csv: PPLpoints,1.5% NA rate with header value 'PPLpoints' appearing as data. Dictionary expects numeric scores only.,Filter out header rows that appear in data; verify 4 distinct values are all valid numeric
2_types_nulls,WARNING,mn-general-ec-fundable-list.csv & mn-lead-table-raw.csv: Binding Commitment Date,"93.3% and 84.5% NA rates respectively. Dictionary does not define this field, suggesting it may be ancillary data not needed for core dataset.",Clarify whether Binding Commitment Date should be included in standardized output or relegated to secondary dataset
2_types_nulls,INFO,mn-comprehensive-ppl.csv: PROJECT ID,"Format is numeric-numeric (e.g., '1190012-01') but dictionary requires 'MN' prepended and characters after/including dash removed to create PWSID. No PWSID column currently present.",Create derived PWSID column by transforming: 'MN' + substring before dash of PROJECT ID
2_types_nulls,INFO,mn-general-ec-fundable-list.csv: IUP Part,Contains 'Part C-1' values but dictionary states Part C-1 is in separate 'Not Fundable List' file. Verify these are correctly labeled.,Cross-check that 'Part C-1' entries in this file are either mislabeled or should not be included in fundable list
2_types_nulls,INFO,All files: Project Name,Dictionary specifies Project Name field with value 'No information'. No PROJECT NAME column exists in any file.,Confirm whether Project Name should be derived from Project Description or remains unmapped; document in data dictionary
3_script_logic,ERROR,project_type,"The case_when for project_type in mn_combined does not include EC keyword matching from the dictionary (e.g., 'cyanotoxin', 'dioxane', 'PFAS', 'PFOS', 'THM', etc.). It only checks ec_amount and iup_part for EC, and 'lead|lsl' for Lead, but misses the full list of EC keywords required by the dictionary for the SFY26 General & EC Fundable List and SFY26 Not Fundable List.","Add a grepl check using the full EC keyword list from the dictionary (cyanotoxin, dioxane, IIJA EC, IIJA-EC, BIL EC, BIL-EC, emerging contaminant, lithium, manganese, Mn, PFPeA, PFAS, PFOA, PFOS, DBP, disinfection byproduct, HAA5, haloacetic acid, trihalomethane, THM, Unregulated Contaminant Monitoring Rule) to the project_type case_when in mn_combined, before the ec_amount and iup_part checks."
3_script_logic,ERROR,project_type,"In mn_combined, the first case_when condition '!is.na(project_type) ~ ""Lead""' hardcodes 'Lead' for any pre-existing project_type value, but at that point only mn_lead rows have project_type set. However, this condition would incorrectly override any legitimate non-Lead project_type already assigned.",Change the first condition to '!is.na(project_type) ~ project_type' to preserve existing values rather than overwriting all non-NA project_type values with 'Lead'.
3_script_logic,ERROR,ec_amount,"The EC detection using 'convert_to_numeric(ec_amount, TRUE) > 0' does not account for 'TBD' values. The dictionary states that 'a $ amount or TBD listed under EC Amount' qualifies a project as EC, but 'TBD' will not convert to a numeric > 0.","Add an additional condition such as 'ec_amount == ""TBD"" ~ ""Emerging Contaminants""' before the numeric check, or adjust the logic to also check for non-NA, non-empty ec_amount strings including 'TBD'."
3_script_logic,ERROR,funding_amount,"For projects on the SFY26 General & EC Fundable List, the dictionary specifies funding_amount should be 'No Information', but in mn_combined_full the funding_amount is set to clean_numeric_string(iup_approved_amount_lead) for all rows. Projects from the General & EC Fundable List that are not lead will have iup_approved_amount_lead as NA, so clean_numeric_string(NA) may yield NA rather than 'No Information'.","Add a conditional: if the project is from the SFY26 General & EC Fundable List (not lead), set funding_amount to 'No Information'; only use iup_approved_amount_lead for LSL Fundable List projects."
3_script_logic,ERROR,borrower,"The dictionary specifies Borrower should come from 'System' column in the SFY26 Comprehensive List, but the script uses 'word(rank_system, 2, -1)' which extracts words 2 onward from a 'rank_system' column. This suggests the source column is named 'rank_system' (likely a concatenated rank+system field), and the extraction logic may not correctly isolate the system name in all cases.","Verify the actual column name in the comprehensive PPL source. If the system name is stored in a dedicated 'system' column, use that directly. If 'rank_system' is a composite, validate that word(rank_system, 2, -1) reliably extracts the borrower name for all rows."
3_script_logic,ERROR,project_rank,"For the SFY26 Comprehensive List, the dictionary says project_rank comes from 'Rank', but the script uses 'word(rank_system, 1)' to extract rank from the same composite 'rank_system' column used for borrower. This assumes rank and system are concatenated, which may not hold for all rows and is not explicitly validated.","Verify source data structure. If 'Rank' is a separate column, use it directly (e.g., str_squish(rank)) rather than parsing from rank_system."
3_script_logic,ERROR,pwsid,"The dictionary requires PWSID to be derived from 'MPFA Project ID' for the SFY26 Comprehensive List (prepend 'MN', remove characters after and including '-'). However, the script always uses 'project_id' for PWSID derivation via paste0('MN', str_remove(project_id, '-.*')). At the point of PWSID assignment, project_id from the comprehensive list has not yet been replaced with project_id_lead, so for lead projects where project_id_lead is used, the PWSID may be derived from the wrong ID.","Compute PWSID before updating project_id, or derive it explicitly from the original MPFA Project ID column from mn_comp_ppl prior to any project_id overrides."
3_script_logic,WARNING,mn_not_fundable,"The filter 'filter(!(project_id %in% mn_base_ec_fundable$project_id))' removes records from the Not Fundable List if their project_id already appears in the General & EC Fundable List. While this may be intentional deduplication, the dictionary does not specify this logic, and it could silently drop valid Not Fundable records that share an ID with a fundable project.","Document this deduplication logic and confirm it is intentional. If projects can legitimately appear on both lists with different statuses, reconsider the deduplication approach."
3_script_logic,WARNING,expecting_funding,"The not-fundable list rows do not have expecting_funding explicitly set to 'No' in mn_not_fundable mutate block. The value ends up as 'No' only via replace_na in mn_combined_full, which assumes not-fundable rows have NA for expecting_funding. If the source CSV contains any value in an expecting_funding column, it will not be overridden.","Explicitly set expecting_funding = 'No' in the mn_not_fundable mutate block, consistent with how mn_base_ec_fundable and mn_lead set it to 'Yes'."
3_script_logic,WARNING,project_type,"The EC keyword list used in ec_str (referenced in mn_combined_full project_type case_when) is not defined or validated within the visible script. If ec_str omits any of the dictionary-required keywords, EC classification will be incomplete.","Ensure ec_str includes all keywords from the dictionary: cyanotoxin, dioxane, IIJA EC, IIJA-EC, BIL EC, BIL-EC, emerging containment, emerging contaminant, lithium, manganese, Mn, Perfluoro-n-pentanoic acid, PFPeA, PFAS, PFOA, PFOS, DBP, disinfection byproduct, HAA5, haloacetic acid, trihalomethane, THM, Unregulated Contaminant Monitoring Rule."
3_script_logic,WARNING,project_cost,"The dictionary notes that for the SFY26 Comprehensive List, 'Estimated Project Cost and Project Cost are NOT the same for select projects' and a determination is needed about which to use. The script uses clean_numeric_string(project_cost) without any documentation or conditional logic addressing this ambiguity.","Add logic or a comment explicitly choosing between Estimated Project Cost and Project Cost for the comprehensive list, per the data dictionary note."
3_script_logic,WARNING,project_id,"For nested/combined lead projects, the dictionary specifies that Project ID values should be combined (retain all values). The script uses substr(project_id, 1, 10) to truncate the lead project_id, which may lose part of the ID rather than combining nested IDs as required.","Review whether mn-lead-table-decoupled.csv already has nested projects combined per the protocol. If not, implement the combining logic: concatenate all project IDs with a separator for nested projects."
3_script_logic,WARNING,project_description,"For nested lead projects, the dictionary requires Project Description values to be combined (retain all values). The script renames project_description to project_description_lead and uses it as-is, with no visible logic to concatenate descriptions for nested/combined projects.","Implement combination logic for nested lead projects: concatenate all project descriptions for rows that were merged, as specified in the data dictionary protocol."
3_script_logic,WARNING,total_project_cost (project_cost),"For nested lead projects, the dictionary requires Project Cost to be summed across nested rows. The script renames total_project_costs to total_project_cost_lead without any visible aggregation/summing logic for nested projects.","Implement summation logic for nested lead project costs before renaming, or confirm that mn-lead-table-decoupled.csv already reflects the summed values."
3_script_logic,WARNING,population,"For nested lead projects, the dictionary requires taking the highest Population value. The script renames system_population_served to system_population_served_lead without any visible max() aggregation for nested projects.","Implement max() logic for population across nested lead project rows, or confirm that mn-lead-table-decoupled.csv already reflects this."
3_script_logic,WARNING,project_score,"For nested lead projects, the dictionary requires taking the highest PPL Points value. No aggregation logic is visible in the script.","Implement max() logic for ppl_points across nested lead project rows, or confirm the source data already reflects this."
3_script_logic,WARNING,project_rank,"For nested lead projects, the dictionary requires taking the lowest PPL Rank value. No aggregation logic is visible in the script.","Implement min() logic for ppl_rank across nested lead project rows, or confirm the source data already reflects this."
3_script_logic,WARNING,geographic_reference,"The dictionary defines 'Geographic Reference' as a standardized column (value: No Information). The script uses 'community_served' as the column name instead of 'geographic_reference', which does not match the dictionary field name.",Rename 'community_served' to 'geographic_reference' to match the standardized dashboard column name defined in the data dictionary.
3_script_logic,WARNING,mn_combined select(),"The select() on mn_combined drops several columns that may be needed later, including project description, borrower-related columns, ppl_rank, ppl_points, system_population_served, ec_amount, and iup_part from the General/Not Fundable lists. These may be needed for project_type classification in mn_combined_full.","Retain all columns needed for downstream classification and joining, or perform all classification steps before the select()."
3_script_logic,INFO,principal_forgiveness,"The dictionary states Principal Forgiveness is 'No Information' for Minnesota. The script correctly sets it to as.character(NA). However, 'No Information' as a string may be the expected output value rather than NA, depending on how other states handle this field.","Confirm whether 'No Information' should be stored as the string 'No Information' or as NA, and standardize accordingly."
3_script_logic,INFO,requested_amount,The dictionary states Requested Amount is 'No Information'. The script sets requested_amount = as.character(NA). Confirm whether NA or the string 'No Information' is the expected stored value.,Standardize to whichever representation is used across all states for 'No Information' fields.
3_script_logic,INFO,disadvantaged,"The dictionary states Disadvantaged is 'No Information'. The script sets disadvantaged = as.character(NA), which may or may not match the expected 'No Information' string representation.",Confirm and standardize the representation of 'No Information' fields.
3_script_logic,INFO,mn_combined_full (line: filter lead_type == unknown),"The script filters mn_clean to lead projects with unknown lead_type and appears to use the result for inspection/QA only, but does not assign or return it. This is likely a QA check, but if it is intended to flag or remove records, this could silently affect data quality.","Clarify intent: if this is a QA check, add a comment or log output. If unknown lead_type records should be excluded or flagged, implement explicit handling."
3_script_logic,INFO,list,The script tracks the source list in a 'list' column which is not part of the standardized dashboard columns defined in the data dictionary. It is included in final selects for both mn_clean and mn_ofsf.,"Confirm that 'list' is an accepted ancillary column in the output schema, or remove it if only standardized columns should be output."
4_script_data,ERROR,mn-lead-table-decoupled.csv column headers,"The raw CSV has embedded carriage returns in column headers (e.g., 'IUP\rPart', 'PPL\rrank', 'PPL\rpoints', 'System\rPopulation\rServed', 'Binding\rCommitment\rDate', 'Part B\rRequested\rLSLs', 'Part B\rKnown\rLSLs', 'Total\rProject\rCosts', 'IUP\rApproved\rAmount'). After janitor::clean_names(), these become names like 'iup_r_part', 'ppl_r_rank', etc., NOT 'iuppart', 'pplrank', 'pplpoints', 'system_population_served', 'total_project_costs', 'iup_approved_amount' as expected by the rename() and mutate() calls in the script.","Add a preprocessing step to strip \r characters from column names before clean_names(), e.g., names(mn_lead) <- gsub('\r', ' ', names(mn_lead), fixed=TRUE), or use readr::read_csv with locale settings, applied before janitor::clean_names()."
4_script_data,ERROR,mn-not-fundable-list.csv column headers,"The not-fundable CSV also has embedded \r in headers (visible in HEAD ROWS: 'IUP\rPart', 'PPL\rrank', 'PPL\rpoints', 'System\rPopulation\rServed', 'Binding\rCommitment\rDate', 'EC\rAmount', 'Total\rProject\rCosts'). After janitor::clean_names() these will not resolve to the expected names like 'project_description', 'ppl_rank', 'total_project_costs', 'system_population_served' used in bind_rows and downstream logic.",Same fix as for mn-lead-table-decoupled.csv: strip \r from column names before clean_names().
4_script_data,ERROR,"mn_lead / project_id substr(project_id, 1, 10)","The script truncates project_id to 10 characters with substr(project_id, 1, 10) for the join key. Minnesota project IDs follow the pattern '1240001-05' which is exactly 10 characters, but some IDs like '1560033-02' are also 10 characters. However the PWSID derivation uses str_remove(project_id, '-.*') on the lead project_id_lead (the full ID including suffix), not the truncated one. After the mutate, project_id is set to project_id_lead when not NA, so the join on mn_comp_ppl uses the truncated 10-char ID correctly, but the final project_id is restored to project_id_lead. The join key project_id in mn_comp_ppl is '1190012-01' (10 chars) matching the truncated form — this appears to work, but any project ID shorter or longer than 10 chars would silently misalign.","Instead of substr(project_id, 1, 10), use str_remove(project_id, '-\\d+$') or similar to strip only the trailing sub-project suffix, making the join robust to variable-length IDs."
4_script_data,ERROR,mn_combined project_type case_when — first condition,"The first case_when condition is '!is.na(project_type) ~ ""Lead""'. Since project_type is only set on mn_lead rows (to ""Lead""), this is correct for lead rows. But rows from mn_base_ec_fundable or mn_not_fundable that happen to have a non-NA project_type column (if the column exists in those CSVs) would also be forced to ""Lead"" regardless of actual type.","Change the condition to 'project_type == ""Lead""' or ensure project_type column does not exist in mn_base_ec_fundable and mn_not_fundable before bind_rows."
4_script_data,ERROR,mn_combined project_type case_when — EC detection via ec_amount,"The EC amount column in mn-general-ec-fundable-list.csv contains values like 'Tbd' (mixed case, e.g., 'Tbd' not 'TBD'). The script uses convert_to_numeric(ec_amount, TRUE) > 0 to detect EC projects, which correctly ignores 'Tbd' as non-numeric. However, the data dictionary states projects with 'TBD' listed under EC Amount ARE EC projects. The script misses 'Tbd' entries as EC projects.","Add an additional condition: grepl('^tbd$', ec_amount, ignore.case=TRUE) ~ 'Emerging Contaminants', placed before or alongside the numeric check."
4_script_data,ERROR,mn_combined / mn-general-ec-fundable-list.csv column name 'PPLrank' vs 'ppl_rank',"In mn-general-ec-fundable-list.csv the column is named 'PPLrank' (no space), but in mn-not-fundable-list.csv it is 'PPLrank' as well. After clean_names() both become 'pplrank'. The script later references 'ppl_rank_lead' for the lead file (renamed from 'ppl_rank'). However, for mn_base_ec_fundable and mn_not_fundable, the downstream select() in mn_combined references 'ppl_rank_lead' only — the general/not-fundable rank column 'pplrank' is never selected or renamed, so it is dropped silently without being mapped to project_rank.","In the mn_combined select(), also include the general/not-fundable rank and points columns (pplrank, ppl_points or equivalent) and map them correctly in the final mutate for project_rank and project_score."
4_script_data,ERROR,"mn_combined_full borrower = word(rank_system, 2, -1)","The 'RANK SYSTEM' column in mn-comprehensive-ppl.csv contains values like '1 Hastings', '2 Clitherall'. After clean_names() it becomes 'rank_system'. stringr::word(rank_system, 2, -1) extracts everything after the first word (the rank number), giving 'Hastings', 'Rush City', etc. This works for single and multi-word city names. However, the data dictionary says Borrower for the Comprehensive List comes from column 'System', not a derived split of 'RANK SYSTEM'. If the source has a separate System column that was merged into RANK SYSTEM during CSV export, the split approach is fragile for names with numbers or unusual spacing.","Verify the source PDF table has a separate System column. If so, extract it separately. If RANK SYSTEM truly combines rank+name, document and validate the word() split handles all 1199 entries including multi-word names."
4_script_data,ERROR,mn_combined_full pwsid derivation,"PWSID is derived as paste0('MN', str_remove(project_id, '-.*')). At this point in the code, project_id has already been reassigned to project_id_lead (the full lead ID) when not NA. For lead rows, project_id_lead values like '1240001-05' will correctly strip to '1240001', giving 'MN1240001'. But the str_remove('-.*') removes everything from the first dash onward, which is correct. However, if any project_id contains a dash in a position other than after the 7-digit base (which appears consistent in samples), this would still work. Low risk but worth confirming.","Verify all project IDs follow the NNNNNNN-NN pattern. If so, document the assumption."
4_script_data,WARNING,mn-general-ec-fundable-list.csv / PPLrank range,"The PPLrank column in mn-general-ec-fundable-list.csv has a range of [1, 460713], with an example value of 460713. This is an extremely large rank value that looks like a data entry error or a merged/malformed cell (possibly a dollar amount or population value that was misread into that column). It could silently pass through and appear as a valid project rank.","Add a validation check flagging rank values above a reasonable threshold (e.g., > 10000) for manual review."
4_script_data,WARNING,mn-general-ec-fundable-list.csv / IUP Part values,"The IUP Part column contains 'Part C-1' as one of its 5 distinct values, but Part C-1 is defined in the data dictionary as the Not Fundable List (mn-not-fundable-list.csv). If Part C-1 rows appear in mn-general-ec-fundable-list.csv, they may be incorrectly assigned expecting_funding = 'Yes'.","Add a filter or override: rows with IUP Part == 'Part C-1' in mn-general-ec-fundable-list.csv should have expecting_funding = 'No', or investigate why Part C-1 rows appear in the general/EC fundable file."
4_script_data,WARNING,mn_lead / mn-lead-table-decoupled.csv PPLpoints column,"The PPLpoints column in mn-lead-table-decoupled.csv has the value 'PPLpoints' as one of its 4 distinct values (a header row leaked into data). After clean_names() and reading as character, this literal string 'PPLpoints' will appear as a data value for ppl_points_lead in some rows.","Filter out rows where pplpoints == 'PPLpoints' (or equivalent after clean_names) after reading the CSV, before processing."
4_script_data,WARNING,mn_lead / IUPPart column value 'IUPPart',"The IUPPart column in mn-lead-table-decoupled.csv has 'IUPPart' as one of its 3 distinct values, indicating a header row was captured as a data row. This row would pass through bind_rows and appear in mn_combined with project_type='Lead' and corrupt values.","Filter out rows where the IUP part column equals its own column name (e.g., filter(iup_r_part != 'IUPPart')) after reading, to remove spurious header rows."
4_script_data,WARNING,mn_combined project_type / EC detection — 'Mn' keyword,"The data dictionary lists 'Mn' as an EC keyword for manganese detection. The script uses grepl(ec_str, project_description, ignore.case=TRUE). If ec_str includes 'Mn' and ignore.case=TRUE is used, it will match any word containing 'mn' case-insensitively, such as 'Replacement', 'Watermain', 'environment', etc., causing false positive EC classifications.","Use word-boundary matching for short/ambiguous keywords like 'Mn': '\\bMn\\b' with ignore.case=FALSE, or handle 'Mn' as a case-sensitive standalone match separate from the general ignore.case pattern."
4_script_data,WARNING,mn_combined_full / project_cost for general & EC fundable rows,"For mn_base_ec_fundable rows, total_project_costs is numeric (read as character via colClasses='character'). For mn_comp_ppl rows, PROJECT COST is a string like '$20,600,000.00'. The script assigns project_cost via ifelse(!is.na(total_project_cost), total_project_cost, clean_numeric_string(project_cost)). But total_project_cost is derived from clean_numeric_string(total_project_costs) in mn_combined — confirming these rows get their cost from the fundable list. However, rows only in mn_comp_ppl get clean_numeric_string(project_cost) applied to dollar-formatted strings. Verify clean_numeric_string handles '$20,600,000.00' format (with dollar sign, commas, and trailing .00).","Confirm clean_numeric_string strips '$', commas, and decimal portions correctly for all PROJECT COST formats seen in mn-comprehensive-ppl.csv."
4_script_data,WARNING,mn_not_fundable / filter by project_id,"The not-fundable list is filtered with filter(!(project_id %in% mn_base_ec_fundable$project_id)). Due to the \r-in-headers issue, if clean_names() produces unexpected column names, project_id may not exist or may be named differently, causing the filter to silently keep all rows or error.",Resolve the \r header issue first; then add an assertion that the project_id column exists in both dataframes before the filter.
4_script_data,WARNING,mn_combined_full / funding_amount for general & EC fundable projects,"The script sets funding_amount = clean_numeric_string(iup_approved_amount_lead). For projects on the SFY26 General & EC Fundable List that are NOT on the lead list, iup_approved_amount_lead will be NA, so funding_amount becomes NA. The data dictionary says funding amount for General & EC Fundable List projects is 'No Information', not NA. This distinction may matter downstream.","Add a coalesce or replace_na step: funding_amount = replace_na(clean_numeric_string(iup_approved_amount_lead), 'No Information') for non-lead rows."
4_script_data,INFO,mn-comprehensive-ppl.csv / RANK SYSTEM parsing,"The RANK SYSTEM column contains entries like '1 Hastings', '2 Clitherall', '3 Hayward'. The word() extraction of rank (word 1) and borrower (words 2 to -1) works for these examples. Multi-word city names like 'Rush City' and 'Howard Lake' would be correctly captured by word(rank_system, 2, -1). No issue detected in samples, but edge cases with three-word city names should be verified.",Spot-check a sample of multi-word city names across all 1199 rows to confirm word() split is reliable.
4_script_data,INFO,mn-lead-table-decoupled.csv / SystemPopulationServed format,"SystemPopulationServed values are formatted with commas (e.g., '18,433', '1,136') as character strings. The script applies clean_numeric_string() via system_population_served_lead. Verify clean_numeric_string handles comma-formatted numbers.",Confirm clean_numeric_string removes commas before numeric conversion.
4_script_data,INFO,mn-lead-table-decoupled.csv / TotalProjectCosts and IUPApprovedAmount format,"Values like '1,355,621' and '232,400' are comma-formatted character strings without dollar signs, unlike mn-comprehensive-ppl.csv which uses '$20,600,000.00'. Both are passed through clean_numeric_string(). Ensure the function handles both formats consistently.","Test clean_numeric_string on both '$20,600,000.00' and '1,355,621' style inputs to confirm consistent output."
4_script_data,INFO,mn_combined_full / expecting_funding for not-fundable rows joined from comp PPL,"Projects on the SFY26 Not Fundable List get expecting_funding set in mn_not_fundable (not explicitly set, so it inherits NA from bind_rows since mn_base_ec_fundable sets it to 'Yes' and mn_lead sets it to 'Yes', but mn_not_fundable does not set it). Then in mn_combined_full, replace_na(expecting_funding, 'No') would correctly set these to 'No'. This flow appears correct but relies on mn_not_fundable not having an expecting_funding column set.",Explicitly set expecting_funding = 'No' in the mn_not_fundable mutate block to make intent clear and avoid reliance on NA propagation.
